Writer,Title,Song
Shibnath Bondhopadday,আমি একটু আমার সঙ্গে দেখা করতে চাই,"আমি একটু আমার সঙ্গে

দেখা করতে চাই।।

কালো কালোয় মন্দ ভালোয়

একলা হতে চাই।।

প্রথম ভোরের ঘুম চোখেতেই

আমার আমিকে ডাকলাম

পাবো কী পাব না সারা আমি তার

ভাবলায় ডুবে থাকলাম

ঘুম ঘুম সেই ভোরে

আমাক অবাক করে।

শীষ দিয়ে উঠে যেই পাখিটা

জেগে উঠে আর সব্বাই।।

ধু ধু করা ঐ দুপুরে আমায়

কথা ছিল আমি বললাম

বললো সে কিছু মনে করো না

সময় তো নেই চললাম।

পৃথিবী ঘুমায় চাঁদ ডুবে যেই

আপন মনেতে হাসলাম

কতটুকু পেলাম এ জীবনে

হাজার প্রশ্নে ভাসলাম

নির্জন সেই রাতে

আমার অপেক্ষাতে।

উনমনা দেখি স্বপ্ন আমার

তাই ফিরে আসি একলা।।"
Shibnath Bondhopadday,আমি খোলা জানালা,"আমি খোলা জানালা

তুমি ওই দখিনা বাতাস

আমি নিঝুম রাত

তুমি কোজাগরি আকাশ ।।

উধাও সাগর তুমি অঢেল নীলে

আমি অস্তরাগ শেষ বিকেলে

তুমি কথা না রাখা নিরালা দুপুর

আমি বিমনা অবকাশ ।।

শুধুই ছবি আমি ধুলোয় ঢাকা

তুমি চলমান সুর স্বপ্ন মাখা

তুমি কাছে না থাকা খেয়ালী সুদুর

আমি বিরহী ইতিহাস

আমি খোলা জানালা

তুমি ওই দখিনা বাতাস

আমি নিঝুম রাত

তুমি কোজাগরি আকাশ"
