Writer,Title,Song
Ahmed Fojol Karim,প্রতিমার ছবি,"প্রতি নিঃশ্বাসে দেখছো তুমি আমায়

দীর্ঘ নিঃশ্বাসে ভালোবাসা ব্যাকুলতায়

ভাবনা মেলে পাখা ক্লান্ত ধূলির

পথকে সাথি করে

আমি চেয়েছিগো সেই তোমায়

বর্নে বর্নে সুবর্না তুমি

একটি মাধবী রাত

ধোঁয়া ধোঁয়া ধোঁয়া

তুমি ছিলে আমার কামনায়

ও বিন্দু বিন্দু গড়া ভালোবাসার

পাহাড় গড়িয়ে

পেলাম তোমায় আমি

চুমু করি আকাশ এ সন্ধ্যায়

প্রতিমার ছবি ওহো প্রতিমার ছবি

চুপি চুপি চাওয়া চাই যে বড়

বুকে দুরু দুরু ভাবনা যে

নীলাম্বরীর নীলাভরন

লুকোচুরি করে তার মাঝে(২)

বর্নে বর্নে সুবর্না তুমি

একটি মাধবী রাত

ধোঁয়া ধোঁয়া ধোঁয়া

তুমি ছিলে আমার কামনায়

ও বিন্দু বিন্দু গড়া ভালোবাসার

পাহাড় গড়িয়ে

পেলাম তোমায় আমি

চুমু করি আকাশ এ সন্ধ্যায়

প্রতিমার ছবি ওহো প্রতিমার ছবি

সেই আদলে তোমার আগমন

প্রাণ তোলপাড় বারতা

মনোহরিনীর চঞ্চলতায়

ভেঙ্গেছে আমার স্তব্ধতা(২)

বর্নে বর্নে সুবর্না তুমি

একটি মাধবী রাত

ধোঁয়া ধোঁয়া ধোঁয়া

তুমি ছিলে আমার কামনায়

ও বিন্দু বিন্দু গড়া ভালোবাসার

পাহাড় গড়িয়ে

পেলাম তোমায় আমি

চুমু করি আকাশ এ সন্ধ্যায়

প্রতিমার ছবি ওহো প্রতিমার ছবি"
Ahmed Fojol Karim,স্কুল পলাতক মেয়ে,"রেশমী চূড়ি হাতে এলোমেলো চুল

স্কুল পলাতক মেয়ে করেছে ব্যাকুল

দুরু দুরু কাঁপে বুক যদি দেখে হায়

এভাবে কি তার সাথে প্রেম করা যায়

বুঝেও না বুঝে তুমি গেছো বহুদূর

ব্যথায় ভরা মন

তুমি নাই, তুমি নাই, তুমি নাই বাসরী

কত ফাগুন যায় বলো কি করি

তুমি নাই, তুমি নাই, তুমি নাই বাসরী

কত ফাগুন যায় বলো কি করি

রোদে জ্বলা শিউলী তলায় ও হায়

তোমারি পথ চেয়ে দিন কেটেছে

এই চোখ যত দূরে দৃষ্টি মেলায়

শুধু দুচোখ তোমাকে খুজেছে(২)

বুঝেও না বুঝে তুমি গেছো বহুদূর

ব্যথায় ভরা মন

তুমি নাই, তুমি নাই, তুমি নাই বাসরী

কত ফাগুন যায় বলো কি করি

তুমি নাই, তুমি নাই, তুমি নাই বাসরী

কত ফাগুন যায় বলো কি করি

রোজ তুমি স্কুল পলায়ে পলায়

হাত দুটি ধরে মোর খুচো দিয়ে বলতে

স্কুল ব্যাগ ছুড়ে ফেলে দিয়ে সুদূর

গীটার গীটারে ঝড় তুলতে(২)

বুঝেও না বুঝে তুমি গেছো বহুদূর

ব্যথায় ভরা মন

তুমি নাই, তুমি নাই, তুমি নাই বাসরী

কত ফাগুন যায় বলো কি করি

তুমি নাই, তুমি নাই, তুমি নাই বাসরী

কত ফাগুন যায় বলো কি করি

রেশমী চূড়ি হাতে এলোমেলো চুল

স্কুল পলাতক মেয়ে করেছে ব্যাকুল

দুরু দুরু কাঁপে বুক যদি দেখে হায়

এভাবে কি তার সাথে প্রেম করা যায়

বুঝেও না বুঝে তুমি গেছো বহুদূর

ব্যথায় ভরা মন

তুমি নাই, তুমি নাই, তুমি নাই বাসরী

কত ফাগুন যায় বলো কি করি

তুমি নাই, তুমি নাই, তুমি নাই বাসরী

কত ফাগুন যায় বলো কি করি

স্কুল পলাতক মেয়ে…………"
