Writer,Title,Song
Milon Khan,নীল নয়না,"নীল নয়না বন্ধু আমার

জেনে রেখ এই আমি শুধু তোমার

আমাকেই কাছে ডেকো

তুমি আমারি থেকো

সারারাত জেগে থাকা নীল জোনাকি

আমিও তার ই মত জেগে একাকী

বসে বসে ভাবি একা নির্ঘুম রাত

আমাকেই কাছে ডেকো

তুমি আমারি থেকো

সারাক্ষন পাশে পাশে চাই তোমাকে

মায়াবী ছোয়া তুমি দিও আমাকে

পাও যদি সুখে ভরা স্বর্ণালী দিন

আমাকেই কাছে ডেকো

তুমি আমারি থেকো"
Milon Khan,নায়িকা,"আমার স্বপ্নের নায়িকা তুমি

আমার গানের নায়িকা তুমি

এই জীবনের নায়িকা কেন হবেনা

বলনা আমাকে বলনা

বলনা আমাকে বলনা…………।।

বাকী কথা আসছে …।।"
