Writer,Title,Song
Tajul Imam,পরাণ ক্ষেপার গান,"একাত্তরে করলেন জবাই

এখন দেখি মারেন বোমা

মার্সিডিসে চলেন ফিরেন

খুসবু আতর কি রমরমা

আপনের ক্যাডারে জান কবছ করে

আপনে তো আজরাইল নয়

কোন্ কথা শরিয়তে কয়

মওলানা হুজুর কোন কথা শরিয়তে কয়

রক্ত দিয়া করলে অজু অজুতে কী নামাজ হয়

রক্ত দিয়া করলে গোসল বেহেস্ত কী নসিব হয়

কোন্ কথা শরিয়তে কয়

মওলানা হুজুর কোন কথা শরিয়তে কয়

(আল বদর আর রাজাকারে খুন যখম আর রাহাজানি

মা বোনেদের ইজ্জত হরণ দেশের সাথে যে বেইমানী)।

দ্বীনের নবীর কোনটা হুকুম। কোন্ কিতাবে বয়ান হয়

কোন্ কথা শরিয়তে কয়

মওলানা হুজুর কোন কথা শরিয়তে কয়

(আমরা সবাই খোদার বান্দা আপনে তো গোলামের গোলাম

পবিত্র এই ধর্মের নামে খুনির পায়ে দিলেন সালাম)

শান্তি ভালবাসার ধর্ম। শুধুই মুখের কথা নয়

কোন্ কথা শরিয়তে কয়

মওলানা হুজুর কোন কথা শরিয়তে কয়

(জীবন মরণ খোদার হাতে আপনে করেন কিসের দাবী

রংচোরা মৌলভীর হাতে কে দিল বেহেশ্তের চাবি)

বাউল পরাণ ক্ষ্যাপার একবার মরণ। করে না আপনারে ভয়

কোন্ কথা শরিয়তে কয়

মওলানা হুজুর কোন কথা শরিয়তে কয়

রক্ত দিয়া করলে অজু অজুতে কী নামাজ হয়।

রক্ত দিয়া করলে গোসল বেহেস্ত কী নসিব হয়

কোন্ কথা শরিয়তে কয়

মওলানা হুজুর কোন কথা শরিয়তে কয়

মওলানা হুজুর কোন বাত শরিয়ত ম্যায় বলতা হায়

মওলানা হুজুর কোন কথা শরিয়তে কয়

মওলানা হুজুর কোন কথা শরিয়তে কয়

মওলানা হুজুর কোন কথা শরিয়তে কয়"
Tajul Imam,পলাশ ফুটেছে শিমুল ফুটেছে,"পলাশ ফুটেছে শিমুল ফুটেছে এসেছে দারুন মাস

আমি জেনি গেছি তুমি আসিবেনা ফিরে মিটিবেনা পিয়াস

পলাশ ফুটেছে শিমুল ফুটেছে এসেছে দারুন মাস

আমি জেনি গেছি তুমি আসিবেনা ফিরে মিটিবেনা পিয়াস

কতদিন কত আশার সপন দেখেছি সংগোপনে

কতদিন কত আশার সপন দেখেছি সংগোপনে

হৃদয় আমার ভরেছিলাম দখিনা সমীরনে

স্বপন আমার বিফল হল

স্বপন আমার বিফল হল মনরে…………….

স্বপন আমার বিফল হল

আসেনি সে মধু মাস

আমি জেনি গেছি তুমি আসিবেনা ফিরে মিটিবেনা পিয়াস

পলাশ ফুটেছে শিমুল ফুটেছে এসেছে

তোমার রঙ্গিন কুঞ্জমেলায় রং দিতে আমি এসে…

তোমার রঙ্গিন কুঞ্জমেলায় রং দিতে আমি এসে

এ মন আমার রাঙ্গিয়েছিলাম তোমাকে ভালবেসে

সুখের বাতাস বহেনা এখন

সুখের বাতাস মনরে….

সুখের বাতাস বহেনা এখন হৃদয়ে দীর্ঘশ্বাষ

আমি জেনি গেছি তুমি আসিবেনা ফিরে মিটিবেনা পিয়াস

পলাশ ফুটেছে শিমুল ফুটেছে এসেছে দারুন মাস

আমি জেনি গেছি তুমি আসিবেনা ফিরে মিটিবেনা পিয়াস

পলাশ ফুটেছে শিমুল ফুটেছে…."
