Writer,Title,Song
Maruf Ahmed,ভুলে থাক,"ভুলে থাক পোড়া মন

ওই মুখ

ভুলে থাক উড়ে যাওয়া

দু মুঠো সুখ

ভুলে থাক ওরে মন

পলাতক প্রহসন

ভুলে থাক ছিলো কেউ

দুদিনের প্রিয়জন………………"
Maruf Ahmed,ভালবাসার পূর্ণিমা,"ভালবাসা আর চন্দ্রিমা রাত

একমুঠো জোছনা

ভালবাসা আর উদাস দুপুর

বৃষ্টি বাদল একটানা

তুমি কি দিতে পারোনা বলো………………"
