Writer,Title,Song
Gobindo Haldar,পূর্ব দিগন্তে সূর্য উঠেছে,"পূর্ব দিগন্তে সূর্য উঠেছে

রক্ত লাল, রক্ত লাল, রক্ত লাল

জোয়ার এসেছে জন-সমুদ্রে

রক্ত লাল, রক্ত লাল, রক্ত লাল।।

বাঁধন ছেঁড়ার হয়েছে কাল,

হয়েছে কাল, হয়েছে কাল।।

শোষণের দিন শেষ হয়ে আসে

অত্যাচারীরা কাঁপে আজ ত্রাসে ।।

রক্তে আগুন প্রতিরোধ গড়ে

নয়া বাংলার নয়া সকাল,নয়া সকাল।

আর দেরি নয় উড়াও নিশান

রক্তে বাজুক প্রলয় বিষাণ

বিদ্যুৎ গতি হউক অভিযান

ছিঁড়ে ফেলো সব শত্রু জাল, শত্রু জাল।"
Gobindo Haldar,মোরা একটি ফুলকে বাঁচাবো বলে যুদ্ধ করি,"মোরা একটি ফুলকে বাঁচাবো বলে যুদ্ধ করি

মোরা একটি মুখের হাসির জন্য অস্ত্র ধরি।।

যে মাটির চির মমতা আমার অঙ্গে মাখা

যার নদী জল ফুলে ফুলে মোর স্বপ্ন আঁকা।

যে দেশের নীল অম্বরে মন মেলছে পাখা

সারাটি জনম সে মাটির টানে অস্ত্র ধরি।।

মোরা নতুন একটি কবিতা লিখতে যুদ্ধ করি―

মোরা নতুন একটি গানের জন্য যুদ্ধ করি

মোরা একখানা ভালো ছবির জন্য যুদ্ধ করি

মোরা সারা বিশ্বের শান্তি বাঁচাতে আজকে লড়ি।।

যে নারীর মধু প্রেমেতে আমার রক্ত দোলে

যে শিশুর মায়া হাসিতে আমার বিশ্ব ভোলে

যে গৃহ কপোত সুখ স্বর্গের দুয়ার খোলে

সেই শান্তির শিবির বাঁচাতে শপথ করি।।

মোরা একটি ফুলকে বাঁচাবো বলে যুদ্ধ করি

মোরা একটি মুখের হাসির জন্য অস্ত্র ধরি।।"
Gobindo Haldar,এক সাগর রক্তের বিনিময়ে,"এক সাগর রক্তের বিনিময়ে

বাংলার স্বাধীনতা আনলে যারা

আমরা তোমাদের ভুলব না।

দুঃসহ বেদনার এ কণ্টক পথ বেয়ে।

শোষণের নাগপাশ ছিঁড়লে যারা

আমরা তোমাদের ভুলব না।।

যুগের নিষ্ঠুর বন্ধন হতে

মুক্তির এ বারতা আনলে যারা

আমরা তোমাদের ভুলব না।

কৃষাণ-কৃষাণীর গানে গানে

পদ্মা-মেঘনার কলতানে

বাউলের একতারাতে

আনন্দ ঝংকারে

তোমাদের নাম ঝংকৃত হবে।

নতুন স্বদেশ গড়ার পথে

তোমরা চিরদিন দিশারী রবে।

আমরা তোমাদের ভুলব না।।"
