Writer,Title,Song
Mohini Chowdhury,এনেছি আমার শত জনমের প্রেম,"এনেছি আমার শত জনমের প্রেম আঁখিজলে গাঁথা মালা ;

ওগো সুদূরিকা, আজো কি হবে না শেষ তোমারে চাওয়ার পালা।।

স্বপনে আমার সাথীহারা রাতে, পেয়েছি তোমায় পলকে হারাতে

তোমারে খুঁজিতে যে দীপ জ্বেলেছি হায় বিফলে সে দীপ জ্বালা।।

মনে মনে তবু স্বপন বাসর গড়ি, এনেছি হৃদয় মিলনের গানে ভরি।

দূরে আছ তুমি তবু দূরে নহ, স্মরণ সুধায় ভরেছ তো বিরহ

প্রেম যেন তব সুদূর গগন হতে, চাঁদের জোছনা ঢালা।।"
Mohini Chowdhury,পৃথিবী আমারে চায়,"পৃথিবী আমারে চায়,

রেখো না বেঁধে আমায়,

খুলে দাও প্রিয়া,

খুলে দাও বাহুডোর।

প্রণয় তোমার মিছে নয় মিছে নয়,

ভালবাসি তাই মনে জাগে এত ভয়।

চাঁদ ডুবে যাবে, ফুল ঝরে যাবে,

মধুরাতি হবে ভোর।

খুলে দাও প্রিয়া,

খুলে দাও বাহুডোর।

সবার মনের দিপালী জ্বালাতে

যে দীপ আপনি জ্বলে,

কেন আর তারে ঢেকে রাখ বলো

তোমার আঁচল তলে।

শোন না কি ওই আজ দিকে দিকে হায়,

কত বঁধু কাঁদে, কাঁদে কত অসহায়,

পথ ছেড়ে দাও, নয় সাথে চলো,

মুছে নাও আঁখিরোল,

খুলে দাও প্রিয়া,

খুলে দাও বাহুডোর।।"
Mohini Chowdhury,হায় কি যে করি এ মন নিয়া,"হায় কি যে করি এ মন নিয়া

সে যে প্রনয়ও হুতাশে ওঠে উথলিয়া

ওই দুষ্টু পাপিয়া বলে পিয়া পিয়া

পিয়া পিয়া… ..

তার মিষ্টি কুজন তবু জ্বলে হিয়া

মুখে অভিমান ওঠে মনে উছলিয়া ।।

আছে সবারি কেহ না কেহ মরমিয়া

হায় একেলা আমারই শুধু নাই প্রিয়া

ওই দুষ্টু পাপিয়া বলে পিয়া পিয়া

পিয়া পিয়া…

ঐ ফুলেরও বাসরে দেখি বনলতা

বুঝি তরুনও তরুর সনে বলে কথা

তারা কেহতো বুঝেনা মোর আকুলতা

তাই মরমে মরিগো আমি গুমরিয়া

ওই দুষ্টু পাপিয়া বলে পিয়া পিয়া

পিয়া পিয়া…

দেখ একটি চাঁদের সাথী কত তারা

মেশে একটি সাগরে কত জল ধারা

শুধু আমি কি একেলা রব সাথী হারা

মোরে কেহ কি বাঁধিবে না গো মালা দিয়া

ওই দুষ্টু পাপিয়া বলে পিয়া পিয়া

পিয়া পিয়া…"
