Writer,Title,Song
M A Shoeb,আজ থেকে বারটি বছর,"তুমি আমি দু’জনে মিলে

খেলেছি কত না খেলা

ঝিলের জলে

আমি তুমি দু’জনে মিলে

খেলেছি কত না খেলা

ঝিলের জলে

সেই কথা হায় মনে পড়ে যায়

তোমার আমার সেই মিলন বাসর

আজ থেকে বারটি বছর

তুমি আর আমি ছিলাম কিশোরী কিশোর

সেই কথা হায় মনে পড়ে যায় ।।

তোমার আমার সেই মিলন বাসর

আজ থেকে বারটি বছর …।

পাবো না পাবো হারানো সে দিন

বহু দিন হতে যা রয়েছে বিলীন

স্মৃতিরই বাঁধনে এসো দু’জনে

আবার নতুন গরি স্বপ্ন সাগর

আজ থেকে …………… বাসর

চলো চলো ফিরে চলে যাই

আবার নতুন করে দু’জনে হারাই ।।

সেই স্মরণে এসো দুজনে ।।

আবার নতুন গড়ি স্বপ্ন সাগর

আজ থেকে বারটি বছর

তুমি আর আমি ছিলাম কিশোরী কিশোর

সেই কথা হায় মনে পড়ে যায় ।।

তোমার আমার সেই মিলন বাসর

আজ থেকে বারটি বছর …।"
M A Shoeb,চলে গেছ আমায় ছেড়ে,"চলে গেছ আমায় ছেড়ে

দিয়ে গেছ শুধু যন্ত্রণা ।।

সুখে থেকো

ভালো থেকো

এই শুধু মোর সান্তনা

চলে গেছো……

আকাশের তারা গুলো

কেঁদে কয় একি হলো

প্রদীপের এতো আলো

কেন আজ নিভে গেলো

স্মৃতি তবু কেন ভোলা যায় না

চলে গেছ আমায় ছেড়ে

দিয়ে গেছ শুধু যন্ত্রণা ।।

সুখে থেকো

ভালো থেকো

এই শুধু মোর সান্তনা

চলে গেছো……

তুমি তো বলেছিলে

যাবে না আমায় ভুলে

কেন চলে গেলে

আমায় একা ফেলে

তবে কি সবই ছিল ছলনা

চলে গেছ আমায় ছেড়ে

দিয়ে গেছ শুধু যন্ত্রণা ।।

সুখে থেকো

ভালো থেকো

এই শুধু মোর সান্তনা

চলে গেছো……"
