Writer,Title,Song
Fojol Shahabuddin,আমি যে আধারে বন্দিনী,"আমি যে আধারে বন্দিনী

আমারে আলোতে ডেকে নাও

স্বপন ছায়াতে চঞ্চলা

আমারে পৃথিবীর কাছে নাও

শ্রাবণ ঘন এই আকাশ কালো

তৃষিত হৃদয় মোর জ্বেলেছে আলো।

এবার আমায় বাসিবে ভাল

প্রিয় তুমি কথা দাও কথা দাও।।

অন্ধ নিবিড় এই রাতের বেলা

বাতাসে ছায়ার কত গভীর খেলা।

প্রাচীন প্রেমের কথার মেলা

আমাকে তুমি বলে যাও বলে যাও।।"
Fojol Shahabuddin,চেনা চেনা লাগে তবু অচেনা,"চেনা চেনা লাগে তবু অচেনা

ভালোবাস যদি কাছে এসো না।।

আ আ আ…

এলো মেলো পথ চলা

মনে মনে কথা বলা।

আকাশ ভরা স্বপন ঝরা।

আকুল করা বেদনা

ভালোবাস যদি কাছে এসো না।।

তুমি আমি যেন নদী

চলে যাব নিরবধি।

অজানা বেশে যেখানে এসে।

অধারে মেশে জোছনা

ভালোবাস যদি কাছে এসো না।।"
