Writer,Title,Song
Kazi Ajij Ahmed,দূরে সরে গিয়ে শুধু ব্যাথা দিয়ে,"দূরে সরে গিয়ে শুধু ব্যাথা দিয়ে

অনেক কাঁদাবো ভেবেছিলাম

সে আর কতোটুকু কাঁদলো

আমি যে তার চেয়েও বেশী কাঁদলাম (২)

কুন্তলে অনামিশা সে তো সবাই জানে

চাঁদের গ্রহন হলে অন্ধকার আনে

অন্ধকার আনে (২)

আমি সেই আঁধারের সীমাহীন ব্যাথাতে

আমার করে নিলাম

সে আর কতোটুকু কাঁদলো

আমি যে তার চেয়েও বেশী কাঁদলাম

যে মেঘে বেশী বৃষ্টি হয়

সে মেঘতো আষাঢ় শ্রাবণের

যে ফুল বেশী সুরভী ছড়ায়

সে ফুলই চৈত্র ফাগুনের

তখনই এ জীবন মরনের তরে হয়

জীবন যখন আর

কারও জন্য নয় কারও জন্য নয় (২)

আমি তার হতে চেয়েও

অকারণে বারবার অনেক অশ্রু হলাম

সে আর কতোটুকু কাঁদলো

আমি যে তার চেয়েও বেশী কাঁদলাম

দূরে সরে গিয়ে শুধু ব্যাথা দিয়ে

অনেক কাঁদাবো ভেবেছিলাম

সে আর কতোটুকু কাঁদলো

আমি যে তার চেয়েও বেশী কাঁদলাম"
Kazi Ajij Ahmed,এ আধার কখনো যাবে না মুছে,"এ আধার কখনো যাবে না মুছে

আমার পৃথিবী থেকে।।

আলোর পথে আর কেউ নেবে না।

আমারে কখনো ডেকে।।

হৃদয়ের যত চাওয়া চেয়ে কিছু পাবে না

কোন দিন এ রাত আর ভোর হবে না

আশার তাঁরাগুলো নিরাশার মেঘে মেঘে গিয়েছে ডেকে

আমার পৃথিবী থেকে।।

অসহায় অন্তরে কেঁদে উঠে কান্না

কী নিবিড় ব্যাথা তার বোঝাতে সে পারে না

সে ব্যাথার স্বরলিপি দুচোখের জলেতে লেখেছে রেখে

আমার পৃথিবী থেকে।।"
