Writer,Title,Song,syn_prompt
Adnan Babu,কথা ছিল,"কথা ছিল দেখা হবে দেখা হলো না

মনে কত কথা ছিল বলা হল না

দিন গেল দিন ফিরে এল

সেই যে গেলে আর ফিরে এলে না

তারে ছাড়া আজ তাই কাটে না সময়

জীবনের সবকিছু মিছে মনে হয়

মালা গেঁথে চলে গেল দিলো না

সেই যে গেলে আর ফিরে এলে না

ভালোবাসার এই বুঝি এলো সুসময়

মন শুধু তারে আজ কাছে পেতে চায়

কাছে পেয়েও তবু পাওয়া হলো না

সেই যে গেলে আর ফিরে এলে না",
