Writer,Title,Song
Borun Bishas,তোমার দেওয়া অঙ্গুরীয় খুলতে পারি নি,"তোমার দেওয়া অঙ্গুরীয় খুলতে পারি নি

তোমার ছবি স্মৃতি থেকে তুলতে পারি নি।।

কোন্ রাতের পাখির গানে

সূর্যহারা দিনান্তে যে খোঁজে আলোর মানে

তেমন করে বেদন আমি ভুলতে পারি নি।।

রাতের গোলাপ ফুটিয়েছিলাম অনেক সোহাগে,

কত যে রাত কেটে গেছে সকরুণ রাগে।

কোন্ কাজল আঁখির টানে

অন্তহারা আঁধার নিয়ে ফিরি ঘরের পানে

আপন ঘরে প্রদীপটুকু জ্বালতে পারি নি।।"
Borun Bishas,ছিঃ ছিঃ ছিঃ এ কী কাণ্ড করেছি,"ছিঃ ছিঃ ছিঃ এ কী কাণ্ড করেছি,

আমি সুখের ঘরের চাবিটাকে হারিয়ে ফেলেছি।।

দেখো না পড়েছি কি দারুণ ঝামেলাতে

নিজেরই এ বুকে ঘরেতে সামাল দিতে

ধাক্কা দিয়ে অন্য মনের দরজা খুলেছি ||

আমায় দেখে মুচকি হেসে বলে যে সবাই

নিজের গুণে কপালেতে নিজেই দিল ছাই |

তবে কি মরেছি হায় রে এই ফাঁদেতে।"
